194.5068428298114,32.88750475134405,193.91330922811628,50.5428182759242,242.45853264751264,53.0817739175916,242.79365441536277,36.45805814063883
278.43557926940144,34.85645080516249,277.5981032000866,53.67529974792573,364.2850354624186,65.60929303956121,364.5765639689141,49.829518406213076
86.27534343837797,48.58360540106494,85.59346753196341,68.4999826634916,148.6185421705677,71.2427141899116,149.44236545482653,55.53856839082344
646.742311350996,58.27886901132111,649.4087300612113,71.743875945019,665.2524297263542,72.9756712383912,671.022960902699,60.59558075936945
612.3245177982474,60.1295608502752,604.6017630035082,68.04714130582083,610.2675157758441,74.99726207731193,621.2328801747128,72.66488667964052
155.3684041669725,66.37393889356254,154.97014848397967,84.08591919720938,195.2164345556115,84.70700946219547,195.51956774844,67.35038678792968
88.87606746652001,87.18287993125244,88.36448881905613,106.0779695361254,149.37186651583178,109.96052541964217,149.76353744115093,91.92409146922947
154.96862445193167,103.41438475501322,154.4100974334786,121.26448212538438,206.41420210699928,124.21761182352871,206.33209605795682,106.82851351812178
90.047762452386,127.19626650960387,89.6985011303519,145.27910446314587,149.49144715614864,148.19352117910265,149.65472533338834,129.6925246295509
154.3032448429786,142.28390084707905,153.5379357117283,160.88200069941274,330.6413196413512,170.0325102800207,330.5006046439579,153.91162386276292
85.01510836858753,165.33589809176067,84.51905845646573,183.422636395034,151.41912977115794,185.82477285662435,151.81160109203097,168.1026266543893
155.2417218179906,180.49605035382586,154.52690642677712,195.03610690852977,317.0115886464321,204.14273611677226,317.6959334465419,188.03201665690483
87.91735417639447,202.03394066061705,87.12903671694093,220.52042340217,149.68030585478482,222.03189738511432,149.9957106415444,204.30266748776702
153.84381169751464,216.54881123414413,153.6941727156067,234.2799108680175,328.4469460400388,239.50316831528673,328.90801156636866,223.1215817742504
87.68561567438503,241.7743382643455,86.85972709056841,260.0080218427223,149.7573968597063,261.0569666471137,149.93096716698403,242.48213094402158
155.57459228762553,254.9408690890704,154.9491314712964,271.1135534403889,263.2748442861018,273.0312483121031,263.4025060454051,256.39903542577605
90.22569501429643,281.6117610308147,90.2101243378189,299.63218821563794,148.74337273601884,298.1954303000467,149.47397331997138,281.7378236026462
155.49337140116265,291.5658197386119,154.39402003671333,308.92490340107275,274.3261110212649,308.66963030593297,274.5506215026405,292.8703381409851
89.5753277596585,319.42794605205086,88.88939945644249,337.57934325233083,149.33720731551668,336.1810233230864,149.64259563770858,319.5428221202325
155.52284098486132,332.44303734399045,154.2597442982312,348.45797856981153,392.6545016359506,342.839813704979,392.6805483007342,326.9423893667504
369.3801192985876,350.9025012630995,369.06093306296015,366.82571644175806,401.05318866362046,364.85168324816266,400.7026679619383,350.8045741497906
423.9557609814398,351.4265953399476,412.8499147834324,350.1032100124362,411.92883856825455,364.67481503873626,423.3933705176628,365.009233605549
86.99836943794445,358.2831787030602,86.3963753203899,376.23561239088554,149.2336680483631,374.18078723229087,149.40251183588762,357.02818412471413
159.1272094558193,365.99786534675485,158.55552469894454,383.4713196390328,278.55185400491195,379.775996070064,278.93362455677965,363.4886433665773
155.85813820934104,401.3481645014839,155.26196020925374,416.4143759603412,294.07636576051914,410.62068507173944,294.25624736638724,396.0846462587718
154.42783641623782,430.0595398013329,153.77699208396854,442.58522873593216,317.3299281341878,434.34077203846033,316.50495929818885,420.24373920690584
153.90475099848783,448.27727364160063,153.45195299196578,462.8105783891437,337.26476595684744,450.0848481001885,336.7770997874372,436.6039842316368
127.47316117047811,448.51311448607174,108.92805485507986,449.0560937137755,110.8326268826733,529.9422463971025,126.61570912705426,529.9823479038566
154.85113128701266,468.71881131876654,154.02232893762834,482.83344906850465,339.19783398543433,469.6295285123785,338.2446385392954,457.6586156290774
154.6470879626641,481.49543291035,153.98590238146215,496.6214085694414,316.7251984466579,486.0081257738563,316.6629250477058,471.4687147098674
